,Artist,Name,Genre,Peak.position,Weeks.on.chart,Avg.rank,Date,Energy,Danceability,Tempo,Valence
6117,SUM 41,FAT LIP,"GAMING,SOUNDTRACK,PUNK ROCK,SKATE PUNK,RAP,CANADA,POP-PUNK,ROCK",66.0,12.0,84.33333333333333,2001,0.914,0.402,196.505,0.626
6118,"SUMMER WALKER, DRAKE",GIRLS NEED LOVE,"ATLANTA,CANADA,REMIX,R&;B",37.0,18.0,69.0,2019,0.436,0.771,97.101,0.405
6119,SUNDAY,I KNOW,R&;B,98.0,2.0,98.0,1999,0.211,0.324,146.367,0.199
6120,SUNNY SWEENEY,FROM A TABLE AWAY,POP,71.0,12.0,83.0,2010,0.812,0.546,110.018,0.525
6121,SUNSHINE ANDERSON,HEARD IT ALL BEFORE,"NEO SOUL,SOUL POP,R&;B",18.0,20.0,35.9,2001,0.925,0.697,96.951,0.678
6122,SUSAN BOYLE,I DREAMED A DREAM,POP,100.0,1.0,62.0,2010,0.328,0.236,170.914,0.0606
6123,SUSAN BOYLE,WILD HORSES,POP,100.0,1.0,98.0,2009,0.152,0.23,89.475,0.116
6124,SWAE LEE,GUATEMALA,"AFROBEATS,DANCEHALL,POP,RAP",100.0,1.0,84.0,2018,0.699,0.849,100.989,0.0778
6125,SWEDISH HOUSE MAFIA,DON'T YOU WORRY CHILD,"PROGRESSIVE HOUSE,DANCE-POP,DANCE,POP,ELECTRONIC",6.0,33.0,31.545454545454547,2012,0.27,0.739,120.908,0.216
6126,SWITCHFOOT,DARE YOU TO MOVE,"CHRISTIAN ROCK,CHRISTIAN,ALTERNATIVE,ALTERNATIVE ROCK,ROCK",17.0,20.0,32.7,2000,0.881,0.426,139.986,0.259
6127,SWITCHFOOT,MEANT TO LIVE,"CHRISTIAN ROCK,CHRISTIAN,POST-GRUNGE,ALTERNATIVE,ALTERNATIVE ROCK,ROCK",18.0,28.0,36.18518518518518,2003,0.903,0.397,151.551,0.556
6128,SWITCHFOOT,STARS,"ROCK,POP",68.0,5.0,82.6,2005,0.0135,0.178,47.37,0.0392
6129,SWIZZ BEATZ,IT'S ME SNITCHES,POP,83.0,3.0,91.33333333333333,1999,0.944,0.751,92.034,0.194
6130,SWIZZ BEATZ,MONEY IN THE BANK,RAP,84.0,4.0,87.75,2007,0.697,0.837,97.927,0.631
6131,SYSTEM OF A DOWN,AERIALS,"NU-METAL,EXPERIMENTAL ROCK,HEAVY METAL,METAL,ALTERNATIVE ROCK,ROCK",55.0,20.0,68.25,2001,0.922,0.364,79.342,0.227
6132,SYSTEM OF A DOWN,B.Y.O.B.,"THRASH METAL,ALTERNATIVE METAL,ALTERNATIVE ROCK,METAL,HEAVY METAL,ROCK",27.0,20.0,60.25,2005,0.981,0.538,101.414,0.711
6133,SYSTEM OF A DOWN,CHOP SUEY,"RAP ROCK,SPEED METAL,HEAVY METAL,METAL,NU-METAL,ALTERNATIVE METAL,ROCK",76.0,20.0,86.8,2001,0.934,0.417,127.066,0.287
6134,SYSTEM OF A DOWN,HYPNOTIZE,"POP-ROCK,POP,ALTERNATIVE ROCK,ALTERNATIVE METAL,ROCK",57.0,15.0,76.33333333333333,2005,0.92,0.274,154.016,0.0397
6135,SYSTEM OF A DOWN,TOXICITY,"ALTERNATIVE ROCK,NU-METAL,HEAVY METAL,ALTERNATIVE METAL,METAL,ROCK",70.0,13.0,83.61538461538461,2001,0.873,0.413,116.68,0.48
6136,T,5 O'CLOCK,"R&;B,RAP",10.0,20.0,28.25,2011,0.742,0.523,83.066,0.353
6137,T,BANG BANG POW POW,"R&;B,RAP",48.0,2.0,61.5,2011,0.61,0.436,141.961,0.0973
6138,T,BARTENDER,R&;B,5.0,22.0,19.38095238095238,2007,0.391,0.832,104.961,0.436
6139,T,BEST LOVE SONG,R&;B,33.0,20.0,54.9,2011,0.711,0.622,79.932,0.679
6140,T,BUY U A DRANK,"CRUNK,PRODUCER,DIRTY SOUTH,HIP-HOP,R&;B,RAP",1.0,35.0,20.87878787878788,2007,0.549,0.693,80.028,0.605
6141,T,CAN'T BELIEVE IT,"R&;B,RAP",7.0,24.0,18.291666666666668,2008,0.542,0.802,98.999,0.182
6142,T,FREEZE,"TRAP,RAP",38.0,10.0,71.9,2017,0.724,0.511,130.029,0.536
6143,T,I'M SPRUNG,"R&;B,RAP",8.0,26.0,32.11538461538461,2005,0.462,0.791,99.988,0.674
6144,T,NASTY FREESTYLE,"MEMES,RAP",9.0,20.0,28.25,2015,0.472,0.779,135.051,0.412
6145,T,REVERSE COWGIRL,"R&;B,RAP",100.0,1.0,75.0,1999,0.693,0.549,168.969,0.459
6146,T,TAKE YOUR SHIRT OFF,"CRUNK,RAP",100.0,1.0,80.0,2009,0.885,0.763,189.887,0.402
6147,T,UP DOWN,"R&;B,RAP",62.0,20.0,74.25,2013,0.812,0.576,97.056,0.689
6148,T.I.,24'S,RAP,78.0,15.0,85.2,2003,0.931,0.513,164.617,0.944
6149,T.I.,ASAP,RAP,75.0,8.0,83.125,2005,0.402,0.694,164.091,0.421
6150,T.I.,ABOUT THE MONEY,"ATLANTA,TRAP,RAP",42.0,20.0,61.55,2014,0.721,0.81,101.997,0.552
6151,T.I.,BALL,RAP,50.0,20.0,68.75,2012,0.711,0.65,89.019,0.319
6152,T.I.,BRING EM OUT,RAP,9.0,21.0,30.0,2004,0.891,0.759,98.579,0.587
6153,T.I.,DEAD AND GONE,RAP,2.0,29.0,25.310344827586206,2008,0.746,0.713,135.021,0.47
6154,T.I.,GET BACK UP,RAP,100.0,1.0,70.0,2010,0.902,0.572,91.985,0.712
6155,T.I.,GO GET IT,"ATLANTA,TRAP,RAP",100.0,1.0,77.0,2018,0.5,0.938,140.011,0.462
6156,T.I.,GOT YOUR BACK,RAP,38.0,20.0,57.3,2010,0.78,0.319,167.89,0.421
6157,T.I.,HELL OF A LIFE,RAP,54.0,2.0,73.5,2008,0.481,0.656,103.945,0.467
6158,T.I.,I'M BACK,RAP,44.0,15.0,66.33333333333333,2010,0.573,0.715,78.994,0.843
6159,T.I.,I'M FLEXIN',RAP,100.0,1.0,66.0,2011,0.533,0.538,143.253,0.122
6160,T.I.,LET'S GET AWAY,RAP,35.0,18.0,64.66666666666667,2004,0.322,0.744,92.015,0.502
6161,T.I.,LIVE YOUR LIFE,"POP,RAP",1.0,28.0,14.142857142857142,2008,0.862,0.375,159.841,0.478
6162,T.I.,LOVE THIS LIFE,RAP,100.0,1.0,81.0,2012,0.453,0.631,134.935,0.542
6163,T.I.,NO MATTER WHAT,RAP,72.0,2.0,82.5,2008,0.824,0.498,145.639,0.332
6164,T.I.,NO MEDIOCRE,"WEST COAST,RAP",33.0,20.0,50.55,2014,0.495,0.781,95.466,0.195
6165,T.I.,READY FOR WHATEVER,RAP,100.0,1.0,57.0,2008,0.71,0.602,75.096,0.292
6166,T.I.,REMEMBER ME,RAP,29.0,2.0,61.5,2009,0.851,0.631,107.008,0.469
6167,T.I.,RUBBER BAND MAN,RAP,30.0,20.0,53.2,2003,0.768,0.601,152.45,0.634
6168,T.I.,SWING YA RAG,RAP,62.0,2.0,77.0,2008,0.899,0.707,89.012,0.659
6169,T.I.,THAT'S ALL SHE WROTE,RAP,18.0,5.0,60.8,2010,0.785,0.496,170.02,0.357
6170,T.I.,TOP BACK,RAP,29.0,20.0,53.85,2006,0.678,0.597,160.074,0.659
6171,T.I.,U DON'T KNOW ME,RAP,23.0,20.0,42.0,2005,0.798,0.663,190.116,0.743
6172,T.I.,WE DON'T GET DOWN LIKE Y'ALL,RAP,100.0,1.0,78.0,2011,0.657,0.706,92.028,0.459
6173,T.I.,"WHAT UP, WHAT'S HAAPNIN'",RAP,100.0,1.0,84.0,2008,0.854,0.416,142.948,0.102
6174,T.I.,WHAT YOU KNOW,RAP,3.0,20.0,31.88235294117647,2006,0.81,0.551,73.464,0.332
6175,T.I.,WHATEVER YOU LIKE,RAP,1.0,31.0,15.161290322580646,2008,0.687,0.68,150.053,0.467
6176,T.I.,WHY YOU WANNA,"PRODUCER,RAP",29.0,20.0,46.21052631578947,2006,0.772,0.802,96.046,0.654
6177,T.I.,WIT ME,RAP,80.0,2.0,86.0,2013,0.73,0.661,95.027,0.53
6178,T.I.,YEAH YA KNOW,RAP,44.0,2.0,72.0,2010,0.895,0.457,139.923,0.236
6179,T.I.,YOU KNOW WHAT IT IS,RAP,34.0,18.0,58.27777777777778,2007,0.853,0.657,173.066,0.746
6180,T.O.K.,FOOTPRINTS,"JAMAICA,ROCK,DANCEHALL,REGGAE,POP",93.0,6.0,95.5,1999,0.661,0.559,97.386,0.771
6181,T.O.K.,GAL YUH AH LEAD,POP,85.0,9.0,90.44444444444444,1999,0.724,0.683,98.711,0.691
6182,T.W.D.Y.,PLAYERS HOLIDAY,POP,90.0,16.0,94.16666666666667,1999,0.754,0.859,91.994,0.643
6183,TK KRAVITZ,OCEAN,R&;B,76.0,3.0,80.33333333333333,2018,0.37,0.593,135.391,0.312
6184,TLC,DAMAGED,"POP,SOUL POP,R&;B",53.0,4.0,59.0,2002,0.92,0.677,95.006,0.711
6185,TLC,DEAR LIE,"R&;B,RAP",51.0,7.0,63.285714285714285,1999,0.444,0.548,173.834,0.243
6186,TLC,GIRL TALK,"POP,R&;B,RAP",28.0,14.0,62.0,2002,0.671,0.882,95.018,0.34
6187,TLC,NO SCRUBS,"RAP,POP,R&;B",1.0,28.0,27.0,1999,0.675,0.743,92.909,0.59
6188,TLC,UNPRETTY,"R&;B,RAP",1.0,32.0,20.620689655172413,1999,0.622,0.648,88.684,0.51
6189,TRUSTCOMPANY,DOWNFALL,"NU-METAL,ROCK",91.0,4.0,92.25,1999,0.951,0.443,99.472,0.271
6190,TAIO CRUZ,BREAK YOUR HEART,"POP,RAP",1.0,29.0,14.551724137931034,2009,0.951,0.417,147.944,0.643
6191,TAIO CRUZ,DIRTY PICTURE,POP,100.0,1.0,96.0,2010,0.669,0.714,119.923,0.54
6192,TAIO CRUZ,DYNAMITE,"ELECTRO-POP,POP",2.0,47.0,19.19148936170213,2010,0.783,0.751,119.975,0.816
6193,TAIO CRUZ,HANGOVER,RAP,100.0,1.0,62.0,2011,0.883,0.606,128.053,0.608
6194,TAKEOFF,CASPER,"TRAP,MOTOWN,RAP",100.0,1.0,99.0,2018,0.607,0.921,140.071,0.753
6195,TAKEOFF,LAST MEMORY,"MOTOWN,TRAP,RAP",54.0,2.0,61.0,2018,0.708,0.854,118.032,0.172
6196,TAKING BACK SUNDAY,MAKEDAMNSURE,ROCK,48.0,18.0,69.33333333333333,2006,0.836,0.552,140.496,0.432
6197,TAL BACHMAN,SHE'S SO HIGH,ROCK,14.0,28.0,28.5,1999,0.84,0.537,124.269,0.211
6198,TALIB KWELI,GET BY,"CONSCIOUS HIP-HOP,EAST COAST,RAP",77.0,10.0,87.1,2003,0.642,0.956,120.038,0.962
6199,TAMAR BRAXTON,ALL THE WAY HOME,"R&;B,RAP",100.0,1.0,96.0,2013,0.663,0.652,107.99,0.254
6200,TAMAR BRAXTON,IF YOU DON'T WANNA LOVE ME,R&;B,89.0,6.0,93.66666666666667,2000,0.486,0.762,120.102,0.3
6201,TAMAR BRAXTON,LOVE AND WAR,"R&;B,RAP",57.0,20.0,78.9,2012,0.474,0.587,155.259,0.372
6202,TAMIA,CAN'T GO FOR THAT,POP,84.0,5.0,89.0,2000,0.724,0.881,134.957,0.969
6203,TAMIA,OFFICIALLY MISSING YOU,R&;B,83.0,18.0,91.77777777777777,2003,0.407,0.476,178.258,0.226
6204,TAMIA,STRANGER IN MY HOUSE,"POP,REMIX,DANCE",10.0,21.0,40.38095238095238,1999,0.286,0.431,82.985,0.355
6205,TAMMY COCHRAN,ANGELS IN WAITING,POP,73.0,11.0,88.0909090909091,2001,0.366,0.691,88.782,0.278
6206,TANG FOREVER,WU,"PRODUCER,CANADA,RAP",52.0,3.0,67.0,2013,0.537,0.344,82.878,0.453
6207,TANK,MAYBE I DESERVE,"PRODUCER,SOUL POP,SOUL,SINGER-SONGWRITER,R&;B",38.0,20.0,63.21052631578947,2001,0.362,0.804,94.019,0.384
6208,TANK,PLEASE DON'T GO,R&;B,42.0,20.0,69.1,2007,0.438,0.697,75.506,0.612
6209,TANK,WHEN WE,R&;B,78.0,20.0,89.47368421052632,2017,0.324,0.635,117.863,0.0741
6210,"TANTO METRO, DEVONTE",EVERYONE FALLS IN LOVE,"JAMAICA,DANCEHALL,RAP",88.0,16.0,92.0,1999,0.702,0.754,95.998,0.736
6211,"TANTO METRO, DEVONTE",GIVE IT TO HER,"JAMAICA,DANCEHALL,POP",85.0,20.0,91.15789473684211,1999,0.00258,0.281,102.752,0.0915
6212,TAY,THE RACE,"HIP-HOP,AMERICAN UNDERGROUND,TRAP,RAP",44.0,20.0,60.73684210526316,2017,0.606,0.766,160.223,0.352
6213,TAYLOR HICKS,DO I MAKE YOU PROUD,"SOUL POP,SOUL,POP",1.0,8.0,39.375,2006,0.524,0.463,144.055,0.308
6214,TAYLOR HICKS,TAKIN' IT TO THE STREETS,POP,69.0,4.0,85.5,1999,0.697,0.637,147.103,0.938
6215,TAYLOR SWIFT,...READY FOR IT?,"ELECTRONIC,ELECTRO-POP,POP",4.0,20.0,41.73684210526316,2017,0.764,0.613,160.015,0.417
6216,TAYLOR SWIFT,22,"POP COUNTRY,POP-ROCK,DANCE-POP,COUNTRY,POP",20.0,20.0,37.4,2012,0.729,0.661,103.987,0.668
6217,TAYLOR SWIFT,ALL TOO WELL,"ROCK,POP,ALTERNATIVE POP,ALTERNATIVE ROCK,COUNTRY",100.0,1.0,80.0,2012,0.609,0.602,93.06,0.337
6218,TAYLOR SWIFT,BACK TO DECEMBER,"BAROQUE POP,COUNTRY",6.0,20.0,31.8,2010,0.67,0.529,141.893,0.286
6219,TAYLOR SWIFT,BAD BLOOD,"ELECTRO-HOP,ELECTRO-POP,RAP,POP",1.0,25.0,21.48,2015,0.655,0.654,170.16,0.221
6220,TAYLOR SWIFT,BEGIN AGAIN,COUNTRY,7.0,20.0,68.7,2012,0.526,0.53,79.025,0.323
6221,TAYLOR SWIFT,BETTER THAN REVENGE,"ALTERNATIVE ROCK,POP-PUNK,POP-ROCK,COUNTRY",100.0,1.0,56.0,2010,0.917,0.516,145.821,0.635
6222,TAYLOR SWIFT,BLANK SPACE,"TEEN POP,SYNTH-POP,ELECTRO-POP,POP",1.0,36.0,15.88888888888889,2014,0.678,0.752,96.009,0.583
6223,TAYLOR SWIFT,BREATHE,"POP COUNTRY,BALLAD,ADULT CONTEMPORARY,COUNTRY,POP",100.0,1.0,87.0,2008,0.242,0.397,171.747,0.144
6224,TAYLOR SWIFT,BREATHLESS,"COUNTRY,POP",100.0,1.0,72.0,1999,0.717,0.765,129.821,0.815
6225,TAYLOR SWIFT,CALL IT WHAT YOU WANT,"SYNTH-POP,ELECTRO-POP,POP",27.0,2.0,50.0,2017,0.504,0.598,163.954,0.252
6226,TAYLOR SWIFT,CHANGE,"POP COUNTRY,COUNTRY,POP",10.0,3.0,49.666666666666664,2008,0.796,0.536,95.98,0.397
6227,TAYLOR SWIFT,COME IN WITH THE RAIN,"COUNTRY,POP",100.0,1.0,30.0,2008,0.475,0.527,143.962,0.224
6228,TAYLOR SWIFT,CRAZIER,"SOUNDTRACK,COUNTRY,POP",17.0,8.0,56.375,2009,0.544,0.452,133.042,0.158
6229,TAYLOR SWIFT,DEAR JOHN,"ROCK,COUNTRY,POP",100.0,1.0,54.0,2010,0.47,0.589,119.386,0.102
6230,TAYLOR SWIFT,DELICATE,"SYNTH-POP,NEW WAVE,TROPICAL HOUSE,ELECTRO-POP,ELECTRONIC,POP",12.0,35.0,34.57142857142857,2017,0.404,0.75,95.045,0.0499
6231,TAYLOR SWIFT,ENCHANTED,"POP-ROCK,COUNTRY",100.0,1.0,75.0,2010,0.623,0.455,163.893,0.208
6232,TAYLOR SWIFT,END GAME,"R&;B,SYNTH-POP,UK,ELECTRONIC,RAP,POP",18.0,14.0,51.07692307692308,2017,0.589,0.649,159.073,0.151
6233,TAYLOR SWIFT,EVERYTHING HAS CHANGED,"FOLK,COUNTRY,POP",32.0,20.0,51.9,2012,0.458,0.624,80.017,0.436
6234,TAYLOR SWIFT,EYES OPEN,"SCREEN,ALTERNATIVE ROCK,SOUNDTRACK,COUNTRY,POP",19.0,13.0,42.84615384615385,2012,0.724,0.598,137.115,0.297
6235,TAYLOR SWIFT,FEARLESS,"POP COUNTRY,COUNTRY,POP",9.0,15.0,77.6,2008,0.712,0.594,99.972,0.476
6236,TAYLOR SWIFT,FIFTEEN,"POP COUNTRY,COUNTRY,POP",23.0,21.0,48.714285714285715,2008,0.651,0.556,95.485,0.203
6237,TAYLOR SWIFT,GORGEOUS,"TRAP,ELECTRO-POP,POP",13.0,4.0,64.0,2017,0.535,0.8,92.027,0.451
6238,TAYLOR SWIFT,HAUNTED,"POP-ROCK,COUNTRY,POP",63.0,2.0,80.5,2010,0.95,0.436,162.088,0.352
6239,TAYLOR SWIFT,HEY STEPHEN,"POP COUNTRY,COUNTRY,POP",100.0,1.0,94.0,2008,0.544,0.841,115.994,0.831
6240,TAYLOR SWIFT,I ALMOST DO,COUNTRY,100.0,1.0,65.0,2012,0.481,0.567,145.865,0.233
6241,TAYLOR SWIFT,I KNEW YOU WERE TROUBLE.,"POP-ROCK,DUBSTEP,ELECTRO-POP,MEMES,POP",2.0,36.0,23.77777777777778,2012,0.469,0.622,77.019,0.679
6242,TAYLOR SWIFT,IF THIS WAS A MOVIE,"COUNTRY,POP",10.0,2.0,31.5,2010,0.719,0.511,147.852,0.289
6243,TAYLOR SWIFT,INNOCENT,"COUNTRY,POP",100.0,1.0,27.0,2010,0.608,0.552,134.05,0.17
6244,TAYLOR SWIFT,JUMP THEN FALL,"COUNTRY,POP",10.0,3.0,47.333333333333336,2009,0.412,0.601,80.015,0.632
6245,TAYLOR SWIFT,LAST KISS,"COUNTRY,POP",100.0,1.0,71.0,2010,0.341,0.371,89.038,0.196
6246,TAYLOR SWIFT,LONG LIVE,"POWER POP,ROCK,COUNTRY",100.0,1.0,85.0,2010,0.68,0.418,204.12,0.142
6247,TAYLOR SWIFT,LOOK WHAT YOU MADE ME DO,"BEEF,DANCE-POP,ALTERNATIVE POP,ELECTRO-POP,POP",1.0,20.0,31.526315789473685,2017,0.709,0.766,128.07,0.506
6248,TAYLOR SWIFT,LOVE STORY,"POP COUNTRY,COUNTRY,POP",4.0,49.0,18.489795918367346,2008,0.741,0.618,118.984,0.296
6249,TAYLOR SWIFT,ME!,"DREAM-POP,BUBBLEGUM POP,DANCE-POP,POP",2.0,10.0,20.4,2019,0.537,0.635,125.028,0.383
6250,TAYLOR SWIFT,MEAN,"BLUEGRASS,COUNTRY",11.0,20.0,46.2,2010,0.761,0.568,163.974,0.789
6251,TAYLOR SWIFT,MINE,"POP COUNTRY,POWER POP,COUNTRY,POP",3.0,23.0,23.0,2010,0.757,0.624,121.07,0.658
6252,TAYLOR SWIFT,NEVER GROW UP,"COUNTRY,POP",100.0,1.0,84.0,2010,0.305,0.714,124.91,0.554
6253,TAYLOR SWIFT,NEW ROMANTICS,"NEW WAVE,SYNTH-POP,POP",46.0,8.0,65.25,2015,0.919,0.649,121.988,0.263
6254,TAYLOR SWIFT,OUR SONG,"POP COUNTRY,COUNTRY,POP",16.0,36.0,33.833333333333336,2006,0.672,0.668,89.011,0.539
6255,TAYLOR SWIFT,OURS,"COUNTRY,POP",13.0,20.0,48.15,2010,0.569,0.608,159.845,0.238
6256,TAYLOR SWIFT,OUT OF THE WOODS,"ELECTRO-POP,SYNTH-POP,POP",18.0,10.0,52.0,2014,0.841,0.552,91.993,0.342
6257,TAYLOR SWIFT,PICTURE TO BURN,"COUNTRY,POP",28.0,20.0,58.95,2006,0.877,0.658,105.586,0.821
6258,TAYLOR SWIFT,RED,COUNTRY,6.0,22.0,69.0909090909091,2012,0.896,0.602,124.978,0.641
6259,TAYLOR SWIFT,RONAN,"COUNTRY,POP",16.0,2.0,26.0,2012,0.255,0.565,57.964,0.174
6260,TAYLOR SWIFT,SAFE & SOUND,"FOLK,INDIE,SCREEN,SOUNDTRACK,COUNTRY,POP",30.0,17.0,59.411764705882355,2012,0.3,0.471,144.319,0.289
6261,TAYLOR SWIFT,SHAKE IT OFF,"DANCE-POP,POP",1.0,50.0,18.96,2014,0.785,0.648,160.02,0.943
6262,TAYLOR SWIFT,SHOULD'VE SAID NO,"COUNTRY,POP",33.0,20.0,58.05,2006,0.28,0.726,118.747,0.591
6263,TAYLOR SWIFT,SPARKS FLY,"POP-ROCK,COUNTRY,POP",17.0,20.0,58.65,2010,0.787,0.605,114.987,0.374
6264,TAYLOR SWIFT,SPEAK NOW,"COUNTRY,POP",8.0,3.0,46.333333333333336,2010,0.599,0.709,118.975,0.735
6265,TAYLOR SWIFT,STATE OF GRACE,"ROCK,POWER POP,ALTERNATIVE ROCK",100.0,1.0,13.0,2012,0.825,0.588,129.968,0.397
6266,TAYLOR SWIFT,STAY STAY STAY,"COUNTRY,POP",100.0,1.0,91.0,2012,0.31,0.621,111.893,0.125
6267,TAYLOR SWIFT,STYLE,"POP-ROCK,FUNK-POP,DISCO,POP",6.0,32.0,30.6875,2014,0.786,0.598,95.021,0.456
6268,TAYLOR SWIFT,SUPERMAN,"COUNTRY,POP",100.0,1.0,26.0,2010,0.765,0.582,131.982,0.559
6269,TAYLOR SWIFT,SUPERSTAR,"COUNTRY,POP",100.0,1.0,26.0,2008,0.531,0.61,85.979,0.228
6270,TAYLOR SWIFT,SWEETER THAN FICTION,"COUNTRY,POP",100.0,1.0,34.0,2013,0.614,0.71,135.012,0.673
6271,TAYLOR SWIFT,TEARDROPS ON MY GUITAR,"COUNTRY,POP",13.0,48.0,38.3125,2007,0.49,0.592,98.616,0.401
6272,TAYLOR SWIFT,THE MOMENT I KNEW,"BALLAD,COUNTRY,POP",100.0,1.0,64.0,2012,0.506,0.62,126.015,0.275
6273,TAYLOR SWIFT,THE OTHER SIDE OF THE DOOR,"COUNTRY,POP",23.0,2.0,58.5,2008,0.816,0.476,163.847,0.469
6274,TAYLOR SWIFT,THE STORY OF US,"POP-PUNK,POP-ROCK,COUNTRY,POP",41.0,12.0,74.75,2010,0.818,0.543,139.898,0.683
6275,TAYLOR SWIFT,THE WAY I LOVED YOU,"POP COUNTRY,COUNTRY,POP",100.0,1.0,72.0,2008,0.7,0.433,160.927,0.398
6276,TAYLOR SWIFT,TIM MCGRAW,"POP COUNTRY,COUNTRY,POP",40.0,20.0,55.35,2006,0.491,0.58,76.009,0.425
6277,TAYLOR SWIFT,TODAY WAS A FAIRYTALE,"COUNTRY,POP",2.0,18.0,46.55555555555556,2012,0.603,0.543,158.127,0.564
6278,TAYLOR SWIFT,UNTOUCHABLE,"COUNTRY,POP",19.0,2.0,44.0,2008,0.454,0.419,200.017,0.288
6279,TAYLOR SWIFT,WE ARE NEVER EVER GETTING BACK TOGETHER,"DANCE-POP,COUNTRY,POP-ROCK,POP",1.0,24.0,15.291666666666666,2012,0.676,0.628,85.984,0.75
6280,TAYLOR SWIFT,WELCOME TO NEW YORK,"SYNTH-POP,POP",48.0,2.0,58.5,2014,0.634,0.793,117.023,0.615
6281,TAYLOR SWIFT,WHITE HORSE,"POP COUNTRY,BALLAD,COUNTRY,POP",13.0,22.0,38.22727272727273,2008,0.34,0.578,92.702,0.223
6282,TAYLOR SWIFT,WILDEST DREAMS,"DREAM-POP,POP",5.0,27.0,21.333333333333332,2014,0.664,0.553,140.06,0.467
6283,TAYLOR SWIFT,WONDERLAND,"ELECTRO-POP,SYNTH-POP,DANCE-POP,POP",100.0,1.0,51.0,2015,0.796,0.772,104.013,0.499
6284,TAYLOR SWIFT,YOU ARE IN LOVE,POP,100.0,1.0,83.0,2015,0.902,0.401,160.018,0.698
6285,TAYLOR SWIFT,YOU BELONG WITH ME,"POP COUNTRY,COUNTRY,POP",2.0,50.0,21.2,2008,0.783,0.687,129.964,0.443
6286,TAYLOR SWIFT,YOU NEED TO CALM DOWN,"SYNTH-POP,LGBTQ+,POP",2.0,2.0,7.5,2019,0.671,0.771,85.026,0.714
6287,TAYLOR SWIFT,YOU'RE NOT SORRY,"POP COUNTRY,ROCK,BALLAD,COUNTRY",11.0,5.0,49.6,2008,0.864,0.862,119.994,0.961
6288,TEAIRRA MARI,MAKE HER FEEL GOOD,R&;B,35.0,18.0,62.833333333333336,1999,0.665,0.808,90.518,0.549
6289,TECH N9NE,HOOD GO CRAZY,RAP,90.0,7.0,93.28571428571429,2015,0.644,0.912,95.999,0.492
6290,TEDDY GEIGER,FOR YOU I WILL,"POP-ROCK,POP",29.0,20.0,45.7,2006,0.596,0.287,183.067,0.222
6291,TEE GRIZZLEY,FIRST DAY OUT,"TRAP,RAP",48.0,20.0,68.6,2016,0.513,0.656,139.102,0.328
6292,TEEFLII,24 HOURS,"R&;B,RAP",85.0,7.0,90.14285714285714,2014,0.638,0.833,100.01,0.399
6293,TEENA MARIE,A ROSE BY ANY OTHER NAME,R&;B,97.0,2.0,97.0,2004,0.704,0.693,128.288,0.514
6294,TEENA MARIE,STILL IN LOVE,POP,70.0,20.0,82.55,1999,0.401,0.57,105.944,0.68
6295,TEGAN AND SARA,CLOSER,"LGBTQ+,DANCE-POP,SYNTH-POP,POP",90.0,3.0,94.33333333333333,2012,0.456,0.751,82.121,0.221
6296,TELEPOPMUSIK,BREATHE,"TRIP-HOP,ELECTRO-POP,ELECTRO HOUSE,ELECTRONIC,DOWNTEMPO,HOUSE,POP",78.0,10.0,90.3,1999,0.496,0.529,136.859,0.278
6297,TERRI CLARK,A LITTLE GASOLINE,POP,75.0,6.0,89.83333333333333,2000,0.655,0.629,76.7,0.764
6298,TERRI CLARK,GIRLS LIE TOO,COUNTRY,36.0,15.0,56.785714285714285,2004,0.883,0.499,138.801,0.533
6299,TERRI CLARK,I JUST WANNA BE MAD,POP,27.0,20.0,51.3,2002,0.896,0.574,99.974,0.731
6300,TERRI CLARK,I WANNA DO IT ALL,COUNTRY,38.0,20.0,63.45,2003,0.886,0.626,132.905,0.782
6301,TERROR SQUAD,LEAN BACK,RAP,1.0,31.0,16.0,1999,0.125,0.604,57.546,0.345
6302,TERROR SQUAD,TAKE ME HOME,RAP,62.0,16.0,81.125,2004,0.794,0.81,131.06,0.834
6303,TERRY DEXTER,BETTER THAN ME,POP,100.0,1.0,99.0,1999,0.505,0.53,84.681,0.53
6304,TERRY MCDERMOTT,I WANT TO KNOW WHAT LOVE IS,POP,100.0,1.0,84.0,1999,0.627,0.446,176.216,0.548
6305,TESSANNE CHIN,BRIDGE OVER TROUBLED WATER,POP,100.0,1.0,64.0,1999,0.234,0.318,83.52,0.244
6306,THALIA,I WANT YOU,R&;B,22.0,19.0,48.63157894736842,2003,0.607,0.673,86.055,0.526
6307,THE,FALSETTO,"SOUNDTRACK,BROADWAY,MUSICALS,POP",30.0,19.0,54.78947368421053,2016,0.425,0.584,143.297,0.566
6308,THE,I LUV YOUR GIRL,R&;B,20.0,20.0,37.45,2008,0.34,0.705,90.01,0.0592
6309,THE,LOVE KING,"SOUL,POP,R&;B,RAP",92.0,3.0,96.0,2010,0.646,0.758,128.03,0.877
6310,THE,MY LOVE,"ALTERNATIVE,ROCK,POP",82.0,4.0,92.0,2015,0.533,0.688,164.069,0.567
6311,THE,ROCKIN' THAT THANG,R&;B,22.0,20.0,43.8,2008,0.616,0.674,77.968,0.63
6312,THE,SHAWTY IS A 10,"R&;B,RAP,POP",17.0,20.0,44.75,2007,0.441,0.742,74.987,0.39
6313,THE,WALKIN' ON THE MOON,"POP,ELECTRONIC,R&;B,RAP",87.0,9.0,94.66666666666667,2009,0.739,0.815,119.98,0.361
